Order ID,Restaurant Name,Location,Order Time,Delivery Time,Delivery Duration (min),Pizza Size,Pizza Type,Toppings Count,Distance (km),Traffic Level,Payment Method,Is Peak Hour,Is Weekend,Delivery Efficiency (min/km),Topping Density,Order Month,Payment Category
ORD442,Pizza Hut,"Indianapolis, IN",2024-12-29 19:45:00,2024-12-29 20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,TRUE,TRUE,5.333333333,0.666666667,December,Online
ORD443,Little Caesars,"San Francisco, CA",2024-12-30 18:00:00,2024-12-30 18:30:00,30,Medium,Non-Veg,3,4,Medium,UPI,TRUE,FALSE,7.5,0.75,December,Online
ORD444,Marco's Pizza,"Charlotte, NC",2024-12-31 20:15:00,2024-12-31 21:00:00,45,Large,Veg,4,9,High,Cash,TRUE,FALSE,5,0.444444444,December,Offline
ORD445,Domino's,"Detroit, MI",2025-01-01 18:00:00,2025-01-01 18:20:00,20,Medium,Veg,2,3,Low,Card,TRUE,FALSE,6.666666667,0.666666667,January,Online
ORD446,Papa John's,"El Paso, TX",2025-01-02 19:15:00,2025-01-02 19:45:00,30,Large,Non-Veg,4,6,Medium,Wallet,TRUE,FALSE,5,0.666666667,January,Online
ORD447,Pizza Hut,"Memphis, TN",2025-01-03 20:30:00,2025-01-03 21:10:00,40,XL,Cheese Burst,5,8,High,Card,TRUE,FALSE,5,0.625,January,Online
ORD448,Little Caesars,"Baltimore, MD",2025-01-04 18:45:00,2025-01-04 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,TRUE,TRUE,8,0.4,January,Offline
ORD449,Marco's Pizza,"Boston, MA",2025-01-05 19:00:00,2025-01-05 19:50:00,50,Large,Non-Veg,4,10,High,Card,TRUE,TRUE,5,0.4,January,Online
ORD450,Domino's,"New York, NY",2025-01-06 18:00:00,2025-01-06 18:20:00,20,Medium,Veg,2,3,Low,Domino's Cash,TRUE,FALSE,6.666666667,0.666666667,January,Offline
ORD451,Papa John's,"Chicago, IL",2025-01-07 19:15:00,2025-01-07 19:45:00,30,Large,Deep Dish,4,6,Medium,UPI,TRUE,FALSE,5,0.666666667,January,Online
ORD452,Pizza Hut,"Los Angeles, CA",2025-01-08 20:30:00,2025-01-08 21:10:00,40,XL,Cheese Burst,5,8,High,Card,TRUE,FALSE,5,0.625,January,Online
ORD453,Little Caesars,"Houston, TX",2025-01-09 18:00:00,2025-01-09 18:30:00,30,Medium,Thai Chicken,3,5,Medium,Card,TRUE,FALSE,6,0.6,January,Online
ORD454,Marco's Pizza,"Atlanta, GA",2025-01-10 19:15:00,2025-01-10 19:50:00,35,Large,Sicilian,4,6.5,High,UPI,TRUE,FALSE,5.384615385,0.615384615,January,Online
ORD455,Domino's,"Orlando, FL",2025-01-11 20:30:00,2025-01-11 21:10:00,40,XL,Cheese Burst,5,8,High,Wallet,TRUE,TRUE,5,0.625,January,Online
ORD456,Papa John's,"Austin, TX",2025-01-12 18:45:00,2025-01-12 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,TRUE,TRUE,8,0.4,January,Offline
ORD457,Pizza Hut,"Seattle, WA",2025-01-13 19:00:00,2025-01-13 19:50:00,50,Large,Non-Veg,4,10,High,Card,TRUE,FALSE,5,0.4,January,Online
ORD458,Domino's,"Miami, FL",2025-01-14 20:00:00,2025-01-14 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Domino's Cash,TRUE,FALSE,6.363636364,0.545454545,January,Offline
ORD459,Papa John's,"Denver, CO",2025-01-15 18:30:00,2025-01-15 18:50:00,20,Small,Vegan,2,2,Low,UPI,TRUE,FALSE,10,1,January,Online
ORD460,Pizza Hut,"Boston, MA",2025-01-16 19:45:00,2025-01-16 20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,TRUE,FALSE,5.333333333,0.666666667,January,Online
ORD461,Domino's,"New York, NY",2025-01-17 18:00:00,2025-01-17 18:20:00,20,Medium,Veg,2,3,Low,Card,TRUE,FALSE,6.666666667,0.666666667,January,Online
ORD462,Papa John's,"Chicago, IL",2025-01-18 19:15:00,2025-01-18 19:45:00,30,Large,Deep Dish,4,6,Medium,UPI,TRUE,TRUE,5,0.666666667,January,Online
ORD463,Little Caesars,"Los Angeles, CA",2025-01-19 20:30:00,2025-01-19 21:10:00,40,XL,Cheese Burst,5,8,High,Wallet,TRUE,TRUE,5,0.625,January,Online
ORD464,Marco's Pizza,"Houston, TX",2025-01-20 18:45:00,2025-01-20 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,TRUE,FALSE,8,0.4,January,Offline
ORD465,Domino's,"Phoenix, AZ",2025-01-21 19:00:00,2025-01-21 19:50:00,50,Large,Non-Veg,4,10,High,Card,TRUE,FALSE,5,0.4,January,Online
ORD466,Papa John's,"Philadelphia, PA",2025-01-22 20:00:00,2025-01-22 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,FALSE,6.363636364,0.545454545,January,Online
ORD467,Pizza Hut,"San Antonio, TX",2025-01-23 18:30:00,2025-01-23 18:50:00,20,Small,Vegan,2,2,Low,UPI,TRUE,FALSE,10,1,January,Online
ORD468,Little Caesars,"San Diego, CA",2025-01-24 19:45:00,2025-01-24 20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,TRUE,FALSE,5.333333333,0.666666667,January,Online
ORD469,Marco's Pizza,"Dallas, TX",2025-01-25 18:00:00,2025-01-25 18:30:00,30,Medium,Non-Veg,3,4,Medium,UPI,TRUE,TRUE,7.5,0.75,January,Online
ORD470,Domino's,"San Jose, CA",2025-01-26 20:15:00,2025-01-26 21:00:00,45,Large,Veg,4,9,High,Cash,TRUE,TRUE,5,0.444444444,January,Offline
ORD471,Papa John's,"Austin, TX",2025-01-27 18:00:00,2025-01-27 18:20:00,20,Medium,Veg,2,3,Low,Card,TRUE,FALSE,6.666666667,0.666666667,January,Online
ORD472,Pizza Hut,"Jacksonville, FL",2025-01-28 19:15:00,2025-01-28 19:45:00,30,Large,Non-Veg,4,6,Medium,Wallet,TRUE,FALSE,5,0.666666667,January,Online
ORD473,Little Caesars,"Fort Worth, TX",2025-01-29 20:30:00,2025-01-29 21:10:00,40,XL,Cheese Burst,5,8,High,Card,TRUE,FALSE,5,0.625,January,Online
ORD474,Marco's Pizza,"Columbus, OH",2025-01-30 18:45:00,2025-01-30 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,TRUE,FALSE,8,0.4,January,Offline
ORD475,Domino's,"Charlotte, NC",2025-01-31 19:00:00,2025-01-31 19:50:00,50,Large,Non-Veg,4,10,High,Card,TRUE,FALSE,5,0.4,January,Online
ORD476,Papa John's,"San Francisco, CA",2025-02-01 20:00:00,2025-02-01 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,TRUE,6.363636364,0.545454545,February,Online
ORD477,Pizza Hut,"Indianapolis, IN",2025-02-02 18:30:00,2025-02-02 18:50:00,20,Small,Vegan,2,2,Low,UPI,TRUE,TRUE,10,1,February,Online
ORD478,Little Caesars,"Seattle, WA",2025-02-03 19:45:00,2025-02-03 20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,TRUE,FALSE,5.333333333,0.666666667,February,Online
ORD479,Marco's Pizza,"Denver, CO",2025-02-04 18:00:00,2025-02-04 18:30:00,30,Medium,Non-Veg,3,4,Medium,UPI,TRUE,FALSE,7.5,0.75,February,Online
ORD480,Domino's,"Washington, DC",2025-02-05 20:15:00,2025-02-05 21:00:00,45,Large,Veg,4,9,High,Cash,TRUE,FALSE,5,0.444444444,February,Offline
ORD481,Papa John's,"Boston, MA",2025-02-06 18:00:00,2025-02-06 18:20:00,20,Medium,Veg,2,3,Low,Card,TRUE,FALSE,6.666666667,0.666666667,February,Online
ORD482,Pizza Hut,"Nashville, TN",2025-02-07 19:15:00,2025-02-07 19:45:00,30,Large,Non-Veg,4,6,Medium,Wallet,TRUE,FALSE,5,0.666666667,February,Online
ORD483,Little Caesars,"Baltimore, MD",2025-02-08 20:30:00,2025-02-08 21:10:00,40,XL,Cheese Burst,5,8,High,Card,TRUE,TRUE,5,0.625,February,Online
ORD484,Marco's Pizza,"Louisville, KY",2025-02-09 18:45:00,2025-02-09 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,TRUE,TRUE,8,0.4,February,Offline
ORD485,Domino's,"Milwaukee, WI",2025-02-10 19:00:00,2025-02-10 19:50:00,50,Large,Non-Veg,4,10,High,Card,TRUE,FALSE,5,0.4,February,Online
ORD486,Papa John's,"Albuquerque, NM",2025-02-11 20:00:00,2025-02-11 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,FALSE,6.363636364,0.545454545,February,Online
ORD487,Pizza Hut,"Tucson, AZ",2025-02-12 18:30:00,2025-02-12 18:50:00,20,Small,Vegan,2,2,Low,Wallet,TRUE,FALSE,10,1,February,Online
ORD488,Little Caesars,"Fresno, CA",2025-02-13 19:45:00,2025-02-13 20:25:00,40,XL,Cheese Burst,5,7.5,High,Card,TRUE,FALSE,5.333333333,0.666666667,February,Online
ORD489,Marco's Pizza,"Sacramento, CA",2025-02-14 18:00:00,2025-02-14 18:20:00,20,Medium,Veg,2,3,Low,Card,TRUE,FALSE,6.666666667,0.666666667,February,Online
ORD490,Domino's,"Kansas City, MO",2025-02-15 19:15:00,2025-02-15 19:45:00,30,Large,Deep Dish,4,6,Medium,UPI,TRUE,TRUE,5,0.666666667,February,Online
ORD491,Papa John's,"Long Beach, CA",2025-02-16 20:30:00,2025-02-16 21:10:00,40,XL,Cheese Burst,5,8,High,Wallet,TRUE,TRUE,5,0.625,February,Online
ORD492,Pizza Hut,"Mesa, AZ",2025-02-17 18:45:00,2025-02-17 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,TRUE,FALSE,8,0.4,February,Offline
ORD493,Domino's,"Atlanta, GA",2025-02-18 19:00:00,2025-02-18 19:50:00,50,Large,Non-Veg,4,10,High,Card,TRUE,FALSE,5,0.4,February,Online
ORD494,Papa John's,"Omaha, NE",2025-02-19 20:00:00,2025-02-19 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,FALSE,6.363636364,0.545454545,February,Online
ORD495,Pizza Hut,"Raleigh, NC",2025-02-20 18:30:00,2025-02-20 18:50:00,20,Small,Vegan,2,2,Low,UPI,TRUE,FALSE,10,1,February,Online
ORD496,Little Caesars,"Miami, FL",2025-02-21 19:45:00,2025-02-21 20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,TRUE,FALSE,5.333333333,0.666666667,February,Online
ORD497,Marco's Pizza,"Tulsa, OK",2025-02-22 18:00:00,2025-02-22 18:30:00,30,Medium,Non-Veg,3,4,Medium,UPI,TRUE,TRUE,7.5,0.75,February,Online
ORD498,Domino's,"Minneapolis, MN",2025-02-23 20:15:00,2025-02-23 21:00:00,45,Large,Veg,4,9,High,Cash,TRUE,TRUE,5,0.444444444,February,Offline
ORD499,Papa John's,"Arlington, TX",2025-02-24 18:00:00,2025-02-24 18:20:00,20,Medium,Veg,2,3,Low,Card,TRUE,FALSE,6.666666667,0.666666667,February,Online
ORD500,Pizza Hut,"New Orleans, LA",2025-02-25 19:15:00,2025-02-25 19:45:00,30,Large,Non-Veg,4,6,Medium,Wallet,TRUE,FALSE,5,0.666666667,February,Online
ORD501,Little Caesars,"Wichita, KS",2025-02-26 20:30:00,2025-02-26 21:10:00,40,XL,Cheese Burst,5,8,High,Card,TRUE,FALSE,5,0.625,February,Online
ORD502,Marco's Pizza,"Cleveland, OH",2025-02-27 18:45:00,2025-02-27 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,TRUE,FALSE,8,0.4,February,Offline
ORD503,Domino's,"Tampa, FL",2025-02-28 19:00:00,2025-02-28 19:50:00,50,Large,Non-Veg,4,10,High,Domino's Cash,TRUE,FALSE,5,0.4,February,Offline
ORD504,Papa John's,"Bakersfield, CA",2025-03-01 20:00:00,2025-03-01 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,TRUE,6.363636364,0.545454545,March,Online
ORD505,Pizza Hut,"Aurora, CO",2025-03-02 18:30:00,2025-03-02 18:50:00,20,Small,Vegan,2,2,Low,UPI,TRUE,TRUE,10,1,March,Online
ORD506,Little Caesars,"Anaheim, CA",2025-03-03 19:45:00,2025-03-03 20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,TRUE,FALSE,5.333333333,0.666666667,March,Online
ORD507,Marco's Pizza,"Honolulu, HI",2025-03-04 18:00:00,2025-03-04 18:30:00,30,Medium,Non-Veg,3,4,Medium,UPI,TRUE,FALSE,7.5,0.75,March,Online
ORD508,Domino's,"Lexington, KY",2025-03-05 20:15:00,2025-03-05 21:00:00,45,Large,Veg,4,9,High,Cash,TRUE,FALSE,5,0.444444444,March,Offline
ORD509,Papa John's,"Stockton, CA",2025-03-06 18:00:00,2025-03-06 18:20:00,20,Medium,Veg,2,3,Low,Card,TRUE,FALSE,6.666666667,0.666666667,March,Online
ORD510,Pizza Hut,"Corpus Christi, TX",2025-03-07 19:15:00,2025-03-07 19:45:00,30,Large,Non-Veg,4,6,Medium,Wallet,TRUE,FALSE,5,0.666666667,March,Online
ORD511,Little Caesars,"Henderson, NV",2025-03-08 20:30:00,2025-03-08 21:10:00,40,XL,Cheese Burst,5,8,High,Card,TRUE,TRUE,5,0.625,March,Online
ORD512,Marco's Pizza,"Riverside, CA",2025-03-09 18:45:00,2025-03-09 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,TRUE,TRUE,8,0.4,March,Offline
ORD513,Domino's,"Newark, NJ",2025-03-10 19:00:00,2025-03-10 19:50:00,50,Large,Non-Veg,4,10,High,Card,TRUE,FALSE,5,0.4,March,Online
ORD514,Papa John's,"St. Paul, MN",2025-03-11 20:00:00,2025-03-11 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,FALSE,6.363636364,0.545454545,March,Online
ORD515,Pizza Hut,"Plano, TX",2025-03-12 18:30:00,2025-03-12 18:50:00,20,Small,Vegan,2,2,Low,UPI,TRUE,FALSE,10,1,March,Online
ORD516,Little Caesars,"Lincoln, NE",2025-03-13 19:45:00,2025-03-13 20:25:00,40,XL,Cheese Burst,5,7.5,High,Card,TRUE,FALSE,5.333333333,0.666666667,March,Online
ORD517,Marco's Pizza,"Boise, ID",2025-03-14 18:00:00,2025-03-14 18:20:00,20,Medium,Veg,2,3,Low,Card,TRUE,FALSE,6.666666667,0.666666667,March,Online
ORD518,Domino's,"Reno, NV",2025-03-15 19:15:00,2025-03-15 19:45:00,30,Large,Deep Dish,4,6,Medium,UPI,TRUE,TRUE,5,0.666666667,March,Online
ORD519,Papa John's,"Scottsdale, AZ",2025-03-16 20:30:00,2025-03-16 21:10:00,40,XL,Cheese Burst,5,8,High,Wallet,TRUE,TRUE,5,0.625,March,Online
ORD520,Pizza Hut,"Irving, TX",2025-03-17 18:45:00,2025-03-17 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,TRUE,FALSE,8,0.4,March,Offline
ORD521,Domino's,"Orlando, FL",2025-03-18 19:00:00,2025-03-18 19:50:00,50,Large,Non-Veg,4,10,High,Card,TRUE,FALSE,5,0.4,March,Online
ORD522,Papa John's,"Madison, WI",2025-03-19 20:00:00,2025-03-19 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,FALSE,6.363636364,0.545454545,March,Online
ORD523,Pizza Hut,"Lubbock, TX",2025-03-20 18:30:00,2025-03-20 18:50:00,20,Small,Vegan,2,2,Low,UPI,TRUE,FALSE,10,1,March,Online
ORD524,Little Caesars,"Chandler, AZ",2025-03-21 19:45:00,2025-03-21 20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,TRUE,FALSE,5.333333333,0.666666667,March,Online
ORD525,Marco's Pizza,"Garland, TX",2025-03-22 18:00:00,2025-03-22 18:30:00,30,Medium,Non-Veg,3,4,Medium,UPI,TRUE,TRUE,7.5,0.75,March,Online
ORD526,Domino's,"Glendale, AZ",2025-03-23 20:15:00,2025-03-23 21:00:00,45,Large,Veg,4,9,High,Cash,TRUE,TRUE,5,0.444444444,March,Offline
ORD527,Papa John's,"Akron, OH",2025-03-24 18:00:00,2025-03-24 18:20:00,20,Medium,Veg,2,3,Low,Card,TRUE,FALSE,6.666666667,0.666666667,March,Online
ORD528,Pizza Hut,"Baton Rouge, LA",2025-03-25 19:15:00,2025-03-25 19:45:00,30,Large,Non-Veg,4,6,Medium,Wallet,TRUE,FALSE,5,0.666666667,March,Online
ORD529,Little Caesars,"Durham, NC",2025-03-26 20:30:00,2025-03-26 21:10:00,40,XL,Cheese Burst,5,8,High,Card,TRUE,FALSE,5,0.625,March,Online
ORD530,Marco's Pizza,"Chula Vista, CA",2025-03-27 18:45:00,2025-03-27 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,TRUE,FALSE,8,0.4,March,Offline
ORD531,Domino's,"Fort Wayne, IN",2025-03-28 19:00:00,2025-03-28 19:50:00,50,Large,Non-Veg,4,10,High,Domino's Cash,TRUE,FALSE,5,0.4,March,Offline
ORD532,Papa John's,"St. Petersburg, FL",2025-03-29 20:00:00,2025-03-29 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,TRUE,6.363636364,0.545454545,March,Online
ORD533,Pizza Hut,"Jersey City, NJ",2025-03-30 18:30:00,2025-03-30 18:50:00,20,Small,Vegan,2,2,Low,UPI,TRUE,TRUE,10,1,March,Online
ORD534,Little Caesars,"St. Louis, MO",2025-03-31 19:45:00,2025-03-31 20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,TRUE,FALSE,5.333333333,0.666666667,March,Online
ORD535,Marco's Pizza,"Norfolk, VA",2025-04-01 18:00:00,2025-04-01 18:30:00,30,Medium,Non-Veg,3,4,Medium,UPI,TRUE,FALSE,7.5,0.75,April,Online
ORD536,Domino's,"Laredo, TX",2025-04-02 20:15:00,2025-04-02 21:00:00,45,Large,Veg,4,9,High,Cash,TRUE,FALSE,5,0.444444444,April,Offline
ORD537,Papa John's,"Chandler, AZ",2025-04-03 18:00:00,2025-04-03 18:20:00,20,Medium,Veg,2,3,Low,Card,TRUE,FALSE,6.666666667,0.666666667,April,Online
ORD538,Pizza Hut,"Lubbock, TX",2025-04-04 19:15:00,2025-04-04 19:45:00,30,Large,Non-Veg,4,6,Medium,Wallet,TRUE,FALSE,5,0.666666667,April,Online
ORD539,Little Caesars,"Garland, TX",2025-04-05 20:30:00,2025-04-05 21:10:00,40,XL,Cheese Burst,5,8,High,Card,TRUE,TRUE,5,0.625,April,Online
ORD540,Marco's Pizza,"Glendale, AZ",2025-04-06 18:45:00,2025-04-06 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,TRUE,TRUE,8,0.4,April,Offline
ORD541,Domino's,"Akron, OH",2025-04-07 19:00:00,2025-04-07 19:50:00,50,Large,Non-Veg,4,10,High,Card,TRUE,FALSE,5,0.4,April,Online
ORD542,Papa John's,"Baton Rouge, LA",2025-04-08 20:00:00,2025-04-08 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,FALSE,6.363636364,0.545454545,April,Online
ORD543,Pizza Hut,"Durham, NC",2025-04-09 18:30:00,2025-04-09 18:50:00,20,Small,Vegan,2,2,Low,UPI,TRUE,FALSE,10,1,April,Online
ORD544,Domino's,"Austin, TX",2025-04-10 19:00:00,2025-04-10 19:45:00,45,Large,Thai Chicken,4,7,Medium,Card,TRUE,FALSE,6.428571429,0.571428571,April,Online
ORD545,Papa John's,"Denver, CO",2025-04-11 20:15:00,2025-04-11 20:55:00,40,Medium,Sicilian,3,6.5,High,Wallet,TRUE,FALSE,6.153846154,0.461538462,April,Online
ORD546,Pizza Hut,"Miami, FL",2025-04-12 18:45:00,2025-04-12 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,TRUE,TRUE,8,0.4,April,Offline
ORD547,Little Caesars,"Seattle, WA",2025-04-13 19:30:00,2025-04-13 20:10:00,40,XL,Cheese Burst,5,8,High,Card,TRUE,TRUE,5,0.625,April,Online
ORD548,Marco's Pizza,"Portland, OR",2025-04-14 18:00:00,2025-04-14 18:30:00,30,Medium,Non-Veg,3,4,Medium,UPI,TRUE,FALSE,7.5,0.75,April,Online
ORD549,Domino's,"Chicago, IL",2025-04-15 20:15:00,2025-04-15 21:00:00,45,Large,Veg,4,9,High,Cash,TRUE,FALSE,5,0.444444444,April,Offline
ORD550,Papa John's,"Boston, MA",2025-04-16 18:00:00,2025-04-16 18:20:00,20,Medium,Veg,2,3,Low,Card,TRUE,FALSE,6.666666667,0.666666667,April,Online
ORD551,Pizza Hut,"Atlanta, GA",2025-04-17 19:15:00,2025-04-17 19:45:00,30,Large,Non-Veg,4,6,Medium,Wallet,TRUE,FALSE,5,0.666666667,April,Online
ORD552,Little Caesars,"Phoenix, AZ",2025-04-18 20:30:00,2025-04-18 21:10:00,40,XL,Cheese Burst,5,8,High,Card,TRUE,FALSE,5,0.625,April,Online
ORD553,Marco's Pizza,"San Diego, CA",2025-04-19 18:45:00,2025-04-19 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,TRUE,TRUE,8,0.4,April,Offline
ORD554,Domino's,"Columbus, OH",2025-04-20 19:00:00,2025-04-20 19:50:00,50,Large,Non-Veg,4,10,High,Domino's Cash,TRUE,TRUE,5,0.4,April,Offline
ORD555,Papa John's,"Charlotte, NC",2025-04-21 20:00:00,2025-04-21 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,FALSE,6.363636364,0.545454545,April,Online
ORD556,Pizza Hut,"Nashville, TN",2025-04-22 18:30:00,2025-04-22 18:50:00,20,Small,Vegan,2,2,Low,UPI,TRUE,FALSE,10,1,April,Online
ORD557,Little Caesars,"Oklahoma City, OK",2025-04-23 19:45:00,2025-04-23 20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,TRUE,FALSE,5.333333333,0.666666667,April,Online
ORD558,Marco's Pizza,"Las Vegas, NV",2025-04-24 18:00:00,2025-04-24 18:30:00,30,Medium,Non-Veg,3,4,Medium,UPI,TRUE,FALSE,7.5,0.75,April,Online
ORD559,Domino's,"Indianapolis, IN",2025-04-25 20:15:00,2025-04-25 21:00:00,45,Large,Veg,4,9,High,Cash,TRUE,FALSE,5,0.444444444,April,Offline
ORD560,Papa John's,"San Jose, CA",2025-04-26 18:00:00,2025-04-26 18:20:00,20,Medium,Veg,2,3,Low,Card,TRUE,TRUE,6.666666667,0.666666667,April,Online
ORD561,Pizza Hut,"Jacksonville, FL",2025-04-27 19:15:00,2025-04-27 19:45:00,30,Large,Non-Veg,4,6,Medium,Wallet,TRUE,TRUE,5,0.666666667,April,Online
ORD562,Little Caesars,"Fort Worth, TX",2025-04-28 20:30:00,2025-04-28 21:10:00,40,XL,Cheese Burst,5,8,High,Card,TRUE,FALSE,5,0.625,April,Online
ORD563,Marco's Pizza,"Memphis, TN",2025-04-29 18:45:00,2025-04-29 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,TRUE,FALSE,8,0.4,April,Offline
ORD564,Domino's,"Baltimore, MD",2025-04-30 19:00:00,2025-04-30 19:50:00,50,Large,Non-Veg,4,10,High,Card,TRUE,FALSE,5,0.4,April,Online
ORD565,Papa John's,"Milwaukee, WI",2025-05-01 20:00:00,2025-05-01 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,FALSE,6.363636364,0.545454545,May,Online
ORD566,Pizza Hut,"Albuquerque, NM",2025-05-02 18:30:00,2025-05-02 18:50:00,20,Small,Vegan,2,2,Low,UPI,TRUE,FALSE,10,1,May,Online
ORD567,Little Caesars,"Tucson, AZ",2025-05-03 19:45:00,2025-05-03 20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,TRUE,TRUE,5.333333333,0.666666667,May,Online
ORD568,Marco's Pizza,"Fresno, CA",2025-05-04 18:00:00,2025-05-04 18:30:00,30,Medium,Non-Veg,3,4,Medium,UPI,TRUE,TRUE,7.5,0.75,May,Online
ORD569,Domino's,"Sacramento, CA",2025-05-05 20:15:00,2025-05-05 21:00:00,45,Large,Veg,4,9,High,Cash,TRUE,FALSE,5,0.444444444,May,Offline
ORD570,Papa John's,"Milwaukee, WI",2025-05-01 20:00:00,2025-05-01 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,FALSE,6.363636364,0.545454545,May,Online
ORD571,Domino's,"New York, NY",2025-05-07 19:00:00,2025-05-07 19:45:00,45,Large,Thai Chicken,4,7,Medium,Card,TRUE,FALSE,6.428571429,0.571428571,May,Online
ORD572,Papa John's,"Los Angeles, CA",2025-05-08 20:15:00,2025-05-08 20:55:00,40,Medium,Sicilian,3,6.5,High,Wallet,TRUE,FALSE,6.153846154,0.461538462,May,Online
ORD573,Pizza Hut,"Chicago, IL",2025-05-09 18:45:00,2025-05-09 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,TRUE,FALSE,8,0.4,May,Offline
ORD574,Little Caesars,"Houston, TX",2025-05-10 19:30:00,2025-05-10 20:10:00,40,XL,Cheese Burst,5,8,High,Card,TRUE,TRUE,5,0.625,May,Online
ORD575,Marco's Pizza,"Phoenix, AZ",2025-05-11 18:00:00,2025-05-11 18:30:00,30,Medium,Non-Veg,3,4,Medium,UPI,TRUE,TRUE,7.5,0.75,May,Online
ORD576,Domino's,"Philadelphia, PA",2025-05-12 20:15:00,2025-05-12 21:00:00,45,Large,Veg,4,9,High,Cash,TRUE,FALSE,5,0.444444444,May,Offline
ORD577,Papa John's,"San Antonio, TX",2025-05-13 18:00:00,2025-05-13 18:20:00,20,Medium,Veg,2,3,Low,Card,TRUE,FALSE,6.666666667,0.666666667,May,Online
ORD578,Pizza Hut,"San Diego, CA",2025-05-14 19:15:00,2025-05-14 19:45:00,30,Large,Non-Veg,4,6,Medium,Wallet,TRUE,FALSE,5,0.666666667,May,Online
ORD579,Little Caesars,"Dallas, TX",2025-05-15 20:30:00,2025-05-15 21:10:00,40,XL,Cheese Burst,5,8,High,Card,TRUE,FALSE,5,0.625,May,Online
ORD580,Marco's Pizza,"San Jose, CA",2025-05-16 18:45:00,2025-05-16 19:05:00,20,Small,Vegan,1,2.5,Low,Cash,TRUE,FALSE,8,0.4,May,Offline
ORD581,Domino's,"Austin, TX",2025-05-17 19:00:00,2025-05-17 19:50:00,50,Large,Non-Veg,4,10,High,Domino's Cash,TRUE,TRUE,5,0.4,May,Offline
ORD582,Papa John's,"Jacksonville, FL",2025-05-18 20:00:00,2025-05-18 20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,TRUE,6.363636364,0.545454545,May,Online
ORD583,Pizza Hut,"Fort Worth, TX",2025-05-19 18:30:00,2025-05-19 18:50:00,20,Small,Vegan,2,2,Low,UPI,TRUE,FALSE,10,1,May,Online
ORD584,Little Caesars,"Columbus, OH",2025-05-20 19:45:00,2025-05-20 20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,TRUE,FALSE,5.333333333,0.666666667,May,Online
ORD585,Marco's Pizza,"Charlotte, NC",2025-05-21 18:00:00,2025-05-21 18:30:00,30,Medium,Non-Veg,3,4,Medium,UPI,TRUE,FALSE,7.5,0.75,May,Online
ORD586,Domino's,"San Francisco, CA",2025-05-22 20:15:00,2025-05-22 21:00:00,45,Large,Veg,4,9,High,Cash,TRUE,FALSE,5,0.444444444,May,Offline
ORD587,Papa John's,"Indianapolis, IN",2025-05-23 18:00:00,2025-05-23 18:20:00,20,Medium,Veg,2,3,Low,Card,TRUE,FALSE,6.666666667,0.666666667,May,Online
ORD588,Pizza Hut,"Seattle, WA",2025-05-24 19:15:00,2025-05-24 19:45:00,30,Large,Non-Veg,4,6,Medium,Wallet,TRUE,TRUE,5,0.666666667,May,Online
